"transcript_year","state_name","place_name","n"
"2022","Tennessee","South Fulton city",45
"2022","Tennessee","Washington County",15
"2022","Tennessee","Westmoreland town",5
"2022","Texas","Brownsville city",34
"2022","Texas","Castle Hills city",38
"2022","Texas","Denison city",31
"2022","Texas","El Paso city",3
"2022","Texas","Farmers Branch city",70
"2022","Texas","Floresville city",5
"2022","Texas","Granbury city",37
"2022","Texas","Groves city",8
"2022","Texas","Highland Village city",25
"2022","Texas","Laredo city",23
"2022","Texas","Lufkin city",16
"2022","Texas","Miami city",45
"2022","Texas","Mission city",24
"2022","Texas","Missouri City city",1
"2022","Texas","Muleshoe city",13
"2022","Texas","Odessa city",3
"2022","Texas","Pharr city",26
"2022","Texas","Princeton city",15
"2022","Texas","Schertz city",32
"2022","Texas","Shenandoah city",21
"2022","Texas","Socorro city",1
"2022","Texas","Stephenville city",11
"2022","Texas","Victoria city",6
"2022","Utah","Cedar City city",18
"2022","Utah","Centerville city",1
"2022","Utah","Herriman city",56
"2022","Utah","Orem city",41
"2022","Utah","Payson city",16
"2022","Utah","Perry city",48
"2022","Utah","Pleasant Grove city",6
"2022","Utah","Provo city",15
"2022","Utah","Riverdale city",21
"2022","Utah","Roy city",26
"2022","Utah","Utah County",30
"2022","Utah","Washington city",6
"2022","Utah","West Jordan city",23
"2022","Utah","West Valley City city",23
"2022","Vermont","Burlington city",85
"2022","Vermont","Chittenden County",3
"2022","Vermont","Essex Junction village",15
"2022","Vermont","Essex town",16
"2022","Vermont","Williston town",9
"2022","Vermont","Winooski city",52
"2022","Virginia","Abingdon town",16
"2022","Virginia","Bristol city",20
"2022","Virginia","Danville city",24
"2022","Virginia","Hampton city",13
"2022","Virginia","Hopewell city",1
"2022","Virginia","Lynchburg city",4
"2022","Virginia","Montgomery County",22
"2022","Virginia","Orange County",5
"2022","Virginia","Pittsylvania County",36
"2022","Virginia","Poquoson city",32
"2022","Virginia","Portsmouth city",55
"2022","Virginia","Tazewell town",10
"2022","Virginia","Waynesboro city",2
"2022","Virginia","Windsor town",1
"2022","Washington","Auburn city",9
"2022","Washington","Bothell city",45
"2022","Washington","College Place city",19
"2022","Washington","Federal Way city",36
"2022","Washington","Issaquah city",115
"2022","Washington","Lacey city",54
"2022","Washington","Oak Harbor city",27
"2022","Washington","Port Angeles city",4
"2022","Washington","Renton city",21
"2022","Washington","Sedro-Woolley city",29
"2022","Washington","Snoqualmie city",63
"2022","Washington","Vader city",19
"2022","Washington","Whatcom County",18
"2022","West Virginia","Dunbar city",17
"2022","West Virginia","Morgantown city",12
"2022","Wisconsin","Beloit city",6
"2022","Wisconsin","Eau Claire city",23
"2022","Wisconsin","Lake Mills city",57
"2022","Wisconsin","Madison city",79
"2022","Wisconsin","Milton city",22
"2022","Wisconsin","Nekoosa city",26
"2022","Wisconsin","Oregon village",68
"2022","Wisconsin","Oshkosh city",17
"2022","Wisconsin","Platteville city",23
"2022","Wisconsin","Richland Center city",1
"2022","Wisconsin","Sun Prairie city",29
"2022","Wisconsin","Wausau city",1
"2022","Wisconsin","Wood County",4
"2022","Wyoming","Casper city",26
"2022","Wyoming","Laramie city",3
"2022","Wyoming","Riverton city",2
"2023","Alabama","Auburn city",12
"2023","Alabama","Fairhope city",16
"2023","Alabama","Homewood city",24
"2023","Alabama","Hoover city",2
"2023","Alabama","Jackson city",1
"2023","Alabama","Mobile city",33
"2023","Alabama","Montgomery city",31
"2023","Arizona","Chino Valley town",9
"2023","Arizona","Cottonwood city",6
"2023","Arizona","Page city",8
"2023","Arizona","Phoenix city",35
"2023","Arizona","Sahuarita town",12
"2023","Arizona","Show Low city",8
"2023","Arizona","Tucson city",2
"2023","Arkansas","Bella Vista city",6
"2023","Arkansas","Springdale city",3
"2023","Arkansas","West Memphis city",7
"2023","California","Albany city",52
"2023","California","Atherton town",16
"2023","California","Beaumont city",28
"2023","California","Bellflower city",16
"2023","California","Brawley city",45
"2023","California","Brisbane city",39
"2023","California","Burbank city",14
"2023","California","California City city",12
"2023","California","Canyon Lake city",9
"2023","California","Chico city",15
"2023","California","Clearlake city",1
"2023","California","Cloverdale city",9
"2023","California","Fairfax town",12
"2023","California","Inglewood city",8
"2023","California","Lake Forest city",20
"2023","California","Moreno Valley city",17
"2023","California","Ojai city",25
"2023","California","Pacifica city",126
"2023","California","Rancho Mirage city",9
"2023","California","Ripon city",5
"2023","California","Riverbank city",11
"2023","California","Roseville city",32
"2023","California","San Bruno city",22
"2023","California","San Mateo city",5
"2023","California","Santa Monica city",21
"2023","California","Santa Rosa city",22
"2023","California","Seaside city",9
"2023","California","Selma city",26
"2023","California","Tehachapi city",7
"2023","California","Temple City city",16
"2023","California","Watsonville city",6
"2023","California","West Covina city",17
"2023","California","Yuba City city",16
"2023","Colorado","Alamosa city",14
"2023","Colorado","Basalt town",11
"2023","Colorado","Commerce City city",7
"2023","Colorado","Monte Vista city",13
"2023","Colorado","Northglenn city",16
"2023","Colorado","Thornton city",30
"2023","Colorado","Trinidad city",12
"2023","Colorado","Wiggins town",4
"2023","Connecticut","Fairfield County",13
"2023","Connecticut","New Milford town",15
"2023","Florida","Orlando city",9
"2023","Florida","Riviera Beach city",24
"2023","Florida","Temple Terrace city",21
"2023","Florida","Titusville city",23
"2023","Georgia","Milledgeville city",1
"2023","Georgia","Pickens County",17
"2023","Idaho","Meridian city",18
"2023","Idaho","Post Falls city",22
"2023","Illinois","Aurora city",12
"2023","Illinois","Bartlett village",4
"2023","Illinois","Batavia city",24
"2023","Illinois","Chicago city",10
"2023","Illinois","Darien city",9
"2023","Illinois","DeKalb city",14
"2023","Illinois","Elmhurst city",1
"2023","Illinois","Evanston city",60
"2023","Illinois","Forest City village",2
"2023","Illinois","Freeport city",17
"2023","Illinois","Hoffman village",8
"2023","Illinois","Joliet city",19
"2023","Illinois","Marion city",8
"2023","Illinois","Midlothian village",6
"2023","Illinois","Morton village",1
"2023","Illinois","New Lenox village",8
"2023","Illinois","Springfield city",19
"2023","Indiana","Delaware County",7
"2023","Indiana","East Chicago city",2
"2023","Indiana","Hamilton County",5
"2023","Iowa","Tipton city",5
"2023","Iowa","Waterloo city",15
"2023","Iowa","Waverly city",18
"2023","Kansas","Edwardsville city",4
"2023","Kansas","Hutchinson city",15
"2023","Kentucky","Dayton city",7
"2023","Kentucky","Georgetown city",15
"2023","Kentucky","Ohio County",1
"2023","Maine","Auburn city",48
"2023","Maine","Ellsworth city",27
"2023","Maryland","Rising Sun town",1
"2023","Massachusetts","Amherst town",3
"2023","Massachusetts","Boston city",16
"2023","Massachusetts","Brockton city",60
"2023","Massachusetts","Carver town",12
"2023","Massachusetts","Deerfield town",18
"2023","Massachusetts","Dover town",48
"2023","Massachusetts","Granby town",11
"2023","Massachusetts","Greenfield Town city",47
"2023","Massachusetts","Milford town",18
"2023","Massachusetts","North Reading town",33
"2023","Massachusetts","Quincy city",28
"2023","Michigan","Albion city",21
"2023","Michigan","Dearborn city",16
"2023","Michigan","Eastpointe city",33
"2023","Michigan","Goodrich village",2
"2023","Michigan","Grand Haven city",17
"2023","Michigan","Hazel Park city",1
"2023","Michigan","Lansing city",34
"2023","Michigan","Lathrup Village city",15
"2023","Michigan","Livonia city",15
"2023","Michigan","Lowell city",32
"2023","Michigan","Madison Heights city",11
"2023","Michigan","Manistee city",35
"2023","Michigan","Monroe city",1
"2023","Michigan","Norway city",6
"2023","Michigan","Oak Park city",10
"2023","Michigan","Ortonville village",20
"2023","Michigan","Richmond city",18
"2023","Michigan","Saginaw city",15
"2023","Michigan","St. Clair County",11
"2023","Michigan","Westland city",16
"2023","Michigan","Wixom city",10
"2023","Minnesota","Chaska city",28
"2023","Minnesota","Corcoran city",36
"2023","Minnesota","Detroit Lakes city",7
"2023","Minnesota","Edina city",16
"2023","Minnesota","Fergus Falls city",17
"2023","Minnesota","Forest Lake city",33
"2023","Minnesota","Kenyon city",8
"2023","Minnesota","Little Falls city",3
"2023","Minnesota","Mayer city",8
"2023","Minnesota","Minneapolis city",54
"2023","Minnesota","Montrose city",12
"2023","Minnesota","Moorhead city",16
"2023","Minnesota","New Prague city",13
"2023","Minnesota","St. Louis Park city",19
"2023","Minnesota","Willmar city",1
"2023","Mississippi","Biloxi city",25
"2023","Missouri","Blue Springs city",4
"2023","Missouri","Boonville city",1
"2023","Missouri","Brentwood city",13
"2023","Missouri","Bridgeton city",8
"2023","Missouri","Cape Girardeau city",14
"2023","Missouri","Centralia city",3
"2023","Missouri","De Soto city",9
"2023","Missouri","Fulton city",13
"2023","Missouri","Rolla city",14
"2023","Missouri","St. Ann city",1
"2023","Missouri","St. Louis city",27
"2023","Missouri","Ste. Genevieve city",17
"2023","Missouri","Warrensburg city",11
"2023","Montana","Whitefish city",10
"2023","Nebraska","Beatrice city",15
"2023","Nebraska","Bellevue city",10
"2023","Nebraska","Bridgeport city",3
"2023","Nebraska","Crofton city",4
"2023","Nebraska","Norfolk city",16
"2023","Nebraska","Seward city",43
"2023","Nevada","Reno city",37
"2023","New Jersey","Asbury Park city",32
"2023","New Jersey","Belmar borough",13
"2023","New Jersey","Bloomingdale borough",2
"2023","New Jersey","Fanwood borough",2
"2023","New Jersey","Franklin borough",35
"2023","New Jersey","Gloucester City city",12
"2023","New Jersey","Hackensack city",9
"2023","New Jersey","Hamilton township",20
"2023","New Jersey","Hawthorne borough",13
"2023","New Jersey","Howell township",31
"2023","New Jersey","Jersey City city",54
"2023","New Jersey","Linden city",10
"2023","New Jersey","Lindenwold borough",3
"2023","New Jersey","Montclair township",35
"2023","New Jersey","New Brunswick city",12
"2023","New Jersey","Paterson city",14
"2023","New Jersey","Summit city",16
"2023","New Jersey","West Milford township",1
"2023","New Mexico","Albuquerque city",28
"2023","New Mexico","Las Vegas city",15
"2023","New Mexico","Roswell city",39
"2023","New York","Dunkirk city",10
"2023","New York","New Castle town",2
"2023","New York","New Paltz village",1
"2023","New York","Port Jervis city",2
"2023","New York","Rye city",10
"2023","New York","Tuckahoe village",4
"2023","New York","Webster town",20
"2023","North Carolina","Alexander County",4
"2023","North Carolina","Alleghany County",6
"2023","North Carolina","Beaufort County",2
"2023","North Carolina","Buncombe County",12
"2023","North Carolina","Burlington city",8
"2023","North Carolina","Charlotte city",37
"2023","North Carolina","Dare County",20
"2023","North Carolina","Duck town",20
"2023","North Carolina","Durham city",56
"2023","North Carolina","Edenton town",12
"2023","North Carolina","Edgecombe County",4
"2023","North Carolina","Fayetteville city",26
"2023","North Carolina","Garner town",21
"2023","North Carolina","Graham city",7
"2023","North Carolina","Haywood County",17
"2023","North Carolina","Jacksonville city",18
"2023","North Carolina","Kill Devil Hills town",7
"2023","North Carolina","Kitty Hawk town",6
"2023","North Carolina","Lake Lure town",4
"2023","North Carolina","Lenoir city",5
"2023","North Carolina","Macon County",13
"2023","North Carolina","Madison County",2
"2023","North Carolina","McDowell County",7
"2023","North Carolina","Nags Head town",26
"2023","North Carolina","Nashville town",7
"2023","North Carolina","New Bern city",21
"2023","North Carolina","Pitt County",1
"2023","North Carolina","Salisbury city",3
"2023","North Carolina","Surf City town",13
"2023","North Carolina","Winston-Salem city",36
"2023","Ohio","Beavercreek city",15
"2023","Ohio","Bryan city",22
"2023","Ohio","Bucyrus city",27
"2023","Ohio","Columbus city",18
"2023","Ohio","Dublin city",9
"2023","Ohio","Hicksville village",13
"2023","Ohio","Kent city",11
"2023","Ohio","Macedonia city",12
"2023","Ohio","Mentor city",2
